r,t,y,TotalCapacityAnnual
RE1,COMENEFFDP,2064,11.5016
RE1,COMENEFFDP,2065,11.6299
RE1,COMENEFFDP,2066,11.7597
RE1,COMENEFFDP,2067,11.8908
RE1,COMENEFFDP,2068,12.0235
RE1,COMENEFFDP,2069,12.1576
RE1,COMENEFFDP,2070,4.333
RE1,DEMCOMHEBIO,2015,1.4833
RE1,DEMCOMHEBIO,2016,1.5588
RE1,DEMCOMHEBIO,2017,1.5964
RE1,DEMCOMHEBIO,2018,1.634
RE1,DEMCOMHEBIO,2019,1.6716
RE1,DEMCOMHEBIO,2020,1.7093
RE1,DEMCOMHEBIO,2021,1.7399
RE1,DEMCOMHEBIO,2022,1.7705
RE1,DEMCOMHEBIO,2023,1.8012
RE1,DEMCOMHEBIO,2024,1.8318
RE1,DEMCOMHEBIO,2025,1.8625
RE1,DEMCOMHEBIO,2026,1.8972
RE1,DEMCOMHEBIO,2027,1.9319
RE1,DEMCOMHEBIO,2028,1.9667
RE1,DEMCOMHEBIO,2029,2.0014
RE1,DEMCOMHEBIO,2030,1.9937
RE1,DEMCOMHEBIO,2031,1.9182
RE1,DEMCOMHEBIO,2032,1.8806
RE1,DEMCOMHEBIO,2033,1.843
RE1,DEMCOMHEBIO,2034,1.8053
RE1,DEMCOMHEBIO,2035,1.7677
RE1,DEMCOMHEBIO,2036,1.7371
RE1,DEMCOMHEBIO,2037,1.7064
RE1,DEMCOMHEBIO,2038,1.6758
RE1,DEMCOMHEBIO,2039,1.6452
RE1,DEMCOMHEBIO,2040,1.6145
RE1,DEMCOMHEBIO,2041,1.5798
RE1,DEMCOMHEBIO,2042,1.5451
RE1,DEMCOMHEBIO,2043,1.5103
RE1,DEMCOMHEBIO,2044,1.4756
RE1,DEMCOMHEEL,2030,0.085
RE1,DEMCOMHEEL,2031,0.293
RE1,DEMCOMHEEL,2032,0.4255
RE1,DEMCOMHEEL,2033,0.5579
RE1,DEMCOMHEEL,2034,1.6465
RE1,DEMCOMHEEL,2035,1.6884
RE1,DEMCOMHEEL,2036,1.7971
RE1,DEMCOMHEEL,2037,1.9639
RE1,DEMCOMHEEL,2038,1.9639
RE1,DEMCOMHEEL,2039,1.9639
RE1,DEMCOMHEEL,2040,2.7816
RE1,DEMCOMHEEL,2041,2.8533
RE1,DEMCOMHEEL,2042,2.8533
RE1,DEMCOMHEEL,2043,2.957
RE1,DEMCOMHEEL,2044,3.4424
RE1,DEMCOMHEEL,2045,4.8686
RE1,DEMCOMHEEL,2046,4.9075
RE1,DEMCOMHEEL,2047,4.9465
RE1,DEMCOMHEEL,2048,4.9854
RE1,DEMCOMHEEL,2049,5.0243
RE1,DEMCOMHEEL,2050,5.0633
RE1,DEMCOMHEEL,2051,5.1031
RE1,DEMCOMHEEL,2052,5.1433
RE1,DEMCOMHEEL,2053,5.1838
RE1,DEMCOMHEEL,2054,5.2246
RE1,DEMCOMHEEL,2055,5.2657
RE1,DEMCOMHEEL,2056,5.3072
RE1,DEMCOMHEEL,2057,5.3489
RE1,DEMCOMHEEL,2058,5.391
RE1,DEMCOMHEEL,2059,5.4335
RE1,DEMCOMHEEL,2060,5.206
RE1,DEMCOMHEEL,2061,5.2986
RE1,DEMCOMHEEL,2062,5.5628
RE1,DEMCOMHEEL,2063,5.6066
RE1,DEMCOMHEEL,2064,5.6507
RE1,DEMCOMHEEL,2065,5.6952
RE1,DEMCOMHEEL,2066,5.74
RE1,DEMCOMHEEL,2067,5.7852
RE1,DEMCOMHEEL,2068,5.8308
RE1,DEMCOMHEEL,2069,5.8767
RE1,DEMCOMHEEL,2070,5.0179
RE1,DEMINDHECOA,2015,25.5106
RE1,DEMINDHECOA,2016,25.5106
RE1,DEMINDHECOA,2017,25.5106
RE1,DEMINDHECOA,2018,25.5106
RE1,DEMINDHECOA,2019,25.5106
RE1,DEMINDHECOA,2020,25.5106
RE1,DEMINDHECOA,2021,25.5106
RE1,DEMINDHECOA,2022,25.7511
RE1,DEMINDHECOA,2023,26.1222
RE1,DEMINDHECOA,2024,26.4929
RE1,DEMINDHECOA,2025,26.863
RE1,DEMINDHECOA,2026,27.2717
RE1,DEMINDHECOA,2027,27.6798
RE1,DEMINDHECOA,2028,28.0875
RE1,DEMINDHECOA,2029,28.4947
RE1,DEMINDHECOA,2030,28.9014
RE1,DEMINDHECOA,2031,29.2682
RE1,DEMINDHECOA,2032,29.6342
RE1,DEMINDHECOA,2033,29.8105
RE1,DEMINDHECOA,2034,29.8105
RE1,DEMINDHECOA,2035,29.8105
RE1,DEMINDHECOA,2036,29.8105
RE1,DEMINDHECOA,2037,29.57
RE1,DEMINDHECOA,2038,29.1989
RE1,DEMINDHECOA,2039,28.8282
RE1,DEMINDHECOA,2040,28.4581
RE1,DEMINDHECOA,2041,28.0494
RE1,DEMINDHECOA,2042,27.6413
RE1,DEMINDHECOA,2043,27.2336
RE1,DEMINDHECOA,2044,26.8264
RE1,DEMINDHECOA,2045,0.9091
RE1,DEMINDHECOA,2046,0.5424
RE1,DEMINDHECOA,2047,0.1763
