r,t,f,y,ProductionByTechnologyAnnual
RE1,PWRNGS001,ELC001,2030,123.7404
RE1,PWRNGS001,ELC001,2031,166.1885
RE1,PWRNGS001,ELC001,2032,176.2406
RE1,PWRNGS001,ELC001,2033,186.2861
RE1,PWRNGS001,ELC001,2034,196.325
RE1,PWRNGS001,ELC001,2035,206.3574
RE1,PWRNGS001,ELC001,2036,215.0359
RE1,PWRNGS001,ELC001,2037,236.2556
RE1,PWRNGS001,ELC001,2038,244.2907
RE1,PWRNGS001,ELC001,2039,252.3206
RE1,PWRNGS001,ELC001,2040,260.3452
RE1,PWRNGS001,ELC001,2041,268.1951
RE1,PWRNGS001,ELC001,2042,282.5071
RE1,PWRNGS001,ELC001,2043,290.3467
RE1,PWRNGS001,ELC001,2044,298.1813
RE1,PWRNGS001,ELC001,2045,306.0108
RE1,PWRNGS001,ELC001,2046,315.3068
RE1,PWRNGS001,ELC001,2047,326.3637
RE1,PWRNGS001,ELC001,2048,333.9346
RE1,PWRNGS001,ELC001,2049,342.6271
RE1,PWRNGS001,ELC001,2050,729.4038
RE1,PWRNGS001,ELC001,2051,739.9977
RE1,PWRNGS001,ELC001,2052,748.7301
RE1,PWRNGS001,ELC001,2053,757.5499
RE1,PWRNGS001,ELC001,2054,766.458
RE1,PWRNGS001,ELC001,2055,775.4553
RE1,PWRNGS001,ELC001,2056,784.5427
RE1,PWRNGS001,ELC001,2057,793.7212
RE1,PWRNGS001,ELC001,2058,802.9916
RE1,PWRNGS001,ELC001,2059,816.1138
RE1,PWRNGS001,ELC001,2060,821.3869
RE1,PWRNGS001,ELC001,2061,831.3642
RE1,PWRNGS001,ELC001,2062,841.0121
RE1,PWRNGS001,ELC001,2063,850.7568
RE1,PWRNGS001,ELC001,2064,862.8826
RE1,PWRNGS001,ELC001,2065,872.8239
RE1,PWRNGS001,ELC001,2066,882.8651
RE1,PWRNGS001,ELC001,2067,893.0072
RE1,PWRNGS001,ELC001,2068,903.2511
RE1,PWRNGS001,ELC001,2069,913.598
RE1,PWRSOL001,ELC001,2015,8.5041
RE1,PWRSOL001,ELC001,2016,14.7357
RE1,PWRSOL001,ELC001,2017,16.2447
RE1,PWRSOL001,ELC001,2018,17.8379
RE1,PWRSOL001,ELC001,2019,17.9642
RE1,PWRSOL001,ELC001,2020,17.9642
RE1,PWRSOL001,ELC001,2021,18.4271
RE1,PWRSOL001,ELC001,2022,18.4271
RE1,PWRSOL001,ELC001,2023,18.4271
RE1,PWRSOL001,ELC001,2024,391.464
RE1,PWRSOL001,ELC001,2025,391.464
RE1,PWRSOL001,ELC001,2026,391.464
RE1,PWRSOL001,ELC001,2027,391.464
RE1,PWRSOL001,ELC001,2028,391.464
RE1,PWRSOL001,ELC001,2029,391.464
RE1,PWRSOL001,ELC001,2030,391.464
RE1,PWRSOL001,ELC001,2031,391.464
RE1,PWRSOL001,ELC001,2032,391.464
RE1,PWRSOL001,ELC001,2033,391.464
RE1,PWRSOL001,ELC001,2034,391.464
RE1,PWRSOL001,ELC001,2035,382.9598
RE1,PWRSOL001,ELC001,2036,376.7283
RE1,PWRSOL001,ELC001,2037,375.2192
RE1,PWRSOL001,ELC001,2038,373.626
RE1,PWRSOL001,ELC001,2039,373.4998
RE1,PWRSOL001,ELC001,2040,373.4998
RE1,PWRSOL001,ELC001,2041,373.0368
RE1,PWRSOL001,ELC001,2042,373.0368
RE1,PWRSOL001,ELC001,2043,373.0368
RE1,PWRSOL001,ELC001,2044,373.0368
RE1,PWRSOL001,ELC001,2045,373.0368
RE1,PWRSOL001,ELC001,2046,373.0368
RE1,PWRSOL001,ELC001,2047,373.0368
RE1,PWRSOL001,ELC001,2048,373.0368
RE1,PWRSOL001,ELC001,2049,373.0368
RE1,PWRSOL001,ELC001,2050,373.0368
RE1,PWRSOL001,ELC001,2051,373.0368
RE1,PWRSOL001,ELC001,2052,373.0368
RE1,PWRSOL001,ELC001,2053,369.2032
RE1,PWRSOL001S,ELC001,2024,483.4318
RE1,PWRSOL001S,ELC001,2025,662.9416
RE1,PWRSOL001S,ELC001,2026,686.4467
RE1,PWRSOL001S,ELC001,2027,710.8619
RE1,PWRSOL001S,ELC001,2028,735.6988
RE1,PWRSOL001S,ELC001,2029,773.3037
RE1,PWRSOL001S,ELC001,2030,1498.9974
RE1,PWRSOL001S,ELC001,2031,1532.931
RE1,PWRSOL001S,ELC001,2032,1566.8101
RE1,PWRSOL001S,ELC001,2033,1600.6364
RE1,PWRSOL001S,ELC001,2034,1634.4116
RE1,PWRSOL001S,ELC001,2035,1688.6932
RE1,PWRSOL001S,ELC001,2036,1734.439
RE1,PWRSOL001S,ELC001,2037,1785.3025
RE1,PWRSOL001S,ELC001,2038,1841.9598
RE1,PWRSOL001S,ELC001,2039,1897.0667
RE1,PWRSOL001S,ELC001,2040,2027.9697
RE1,PWRSOL001S,ELC001,2041,2042.6662
RE1,PWRSOL001S,ELC001,2042,2076.8879
RE1,PWRSOL001S,ELC001,2043,2122.8121
RE1,PWRSOL001S,ELC001,2044,2168.7079
RE1,PWRSOL001S,ELC001,2045,2792.7186
RE1,PWRSOL001S,ELC001,2046,2829.9424
RE1,PWRSOL001S,ELC001,2047,2868.1854
RE1,PWRSOL001S,ELC001,2048,2904.6048
RE1,PWRSOL001S,ELC001,2049,2947.4722
RE1,PWRSOL001S,ELC001,2050,4569.6303
RE1,PWRSOL001S,ELC001,2051,4609.896
RE1,PWRSOL001S,ELC001,2052,4650.5014
RE1,PWRSOL001S,ELC001,2053,4695.3014
RE1,PWRSOL001S,ELC001,2054,5105.7804
RE1,PWRSOL001S,ELC001,2055,5147.4232
RE1,PWRSOL001S,ELC001,2056,5189.4177
RE1,PWRSOL001S,ELC001,2057,5231.7671
RE1,PWRSOL001S,ELC001,2058,5274.4746
RE1,PWRSOL001S,ELC001,2059,5326.6569
RE1,PWRSOL001S,ELC001,2060,5359.3601
RE1,PWRSOL001S,ELC001,2061,5404.7763
RE1,PWRSOL001S,ELC001,2062,5448.9473
RE1,PWRSOL001S,ELC001,2063,5493.4923
RE1,PWRSOL001S,ELC001,2064,5541.611
RE1,PWRSOL001S,ELC001,2065,5586.9137
RE1,PWRSOL001S,ELC001,2066,5632.6002
RE1,PWRSOL001S,ELC001,2067,5680.0685
RE1,PWRSOL001S,ELC001,2068,5666.4275
RE1,PWRSOL001S,ELC001,2069,5622.7256
RE1,PWRSOL001S,ELC001,2070,5491.8225
RE1,PWRTRN,ELC002,2015,668.4143
RE1,PWRTRN,ELC002,2016,706.2764
RE1,PWRTRN,ELC002,2017,739.1411
RE1,PWRTRN,ELC002,2018,772.1574
RE1,PWRTRN,ELC002,2019,804.5514
RE1,PWRTRN,ELC002,2020,836.9454
RE1,PWRTRN,ELC002,2021,861.7236
RE1,PWRTRN,ELC002,2022,886.5018
RE1,PWRTRN,ELC002,2023,905.7639
RE1,PWRTRN,ELC002,2024,1296.8169
RE1,PWRTRN,ELC002,2025,1326.7525
RE1,PWRTRN,ELC002,2026,1357.1604
RE1,PWRTRN,ELC002,2027,1388.6091
RE1,PWRTRN,ELC002,2028,1420.0489
RE1,PWRTRN,ELC002,2029,1462.8641
RE1,PWRTRN,ELC002,2030,2144.4488
RE1,PWRTRN,ELC002,2031,2186.6843
RE1,PWRTRN,ELC002,2032,2228.8892
RE1,PWRTRN,ELC002,2033,2271.0651
RE1,PWRTRN,ELC002,2034,2313.2136
RE1,PWRTRN,ELC002,2035,2366.7295
RE1,PWRTRN,ELC002,2036,2411.7806
RE1,PWRTRN,ELC002,2037,2466.862
RE1,PWRTRN,ELC002,2038,2527.3767
RE1,PWRTRN,ELC002,2039,2587.8465
RE1,PWRTRN,ELC002,2040,2720.2423
RE1,PWRTRN,ELC002,2041,2742.0461
RE1,PWRTRN,ELC002,2042,2782.798
RE1,PWRTRN,ELC002,2043,2834.6632
RE1,PWRTRN,ELC002,2044,2886.5037
RE1,PWRTRN,ELC002,2045,3486.7165
RE1,PWRTRN,ELC002,2046,3528.2901
RE1,PWRTRN,ELC002,2047,3568.8926
RE1,PWRTRN,ELC002,2048,3609.4737
RE1,PWRTRN,ELC002,2049,3659.612
RE1,PWRTRN,ELC002,2050,5565.5127
RE1,PWRTRN,ELC002,2051,5611.9787
RE1,PWRTRN,ELC002,2052,5658.8497
RE1,PWRTRN,ELC002,2053,5706.1293
RE1,PWRTRN,ELC002,2054,5753.8213
RE1,PWRTRN,ELC002,2055,5801.9293
RE1,PWRTRN,ELC002,2056,5850.4571
RE1,PWRTRN,ELC002,2057,5899.4086
RE1,PWRTRN,ELC002,2058,5948.7876
RE1,PWRTRN,ELC002,2059,6010.8269
RE1,PWRTRN,ELC002,2060,6046.9044
RE1,PWRTRN,ELC002,2061,6099.5282
RE1,PWRTRN,ELC002,2062,6150.6561
RE1,PWRTRN,ELC002,2063,6202.2313
RE1,PWRTRN,ELC002,2064,6254.8029
RE1,PWRTRN,ELC002,2065,6307.2847
RE1,PWRTRN,ELC002,2066,6360.226
RE1,PWRTRN,ELC002,2067,6413.6311
RE1,PWRTRN,ELC002,2068,6410.4038
RE1,PWRTRN,ELC002,2069,6380.0413
RE1,PWRTRN,ELC002,2070,6615.3791
RE1,PWRTRNIMP,ELC001,2015,52.0
RE1,PWRTRNIMP,ELC001,2016,71.0
RE1,PWRTRNIMP,ELC001,2017,88.0
RE1,PWRTRNIMP,ELC001,2018,96.0
RE1,PWRTRNIMP,ELC001,2019,96.0
RE1,PWRTRNIMP,ELC001,2020,96.0
RE1,PWRTRNIMP,ELC001,2021,96.0
RE1,PWRTRNIMP,ELC001,2022,96.0
RE1,PWRTRNIMP,ELC001,2023,96.0
RE1,PWRTRNIMP,ELC001,2024,96.0
RE1,PWRTRNIMP,ELC001,2025,96.0
RE1,PWRTRNIMP,ELC001,2026,96.0
RE1,PWRTRNIMP,ELC001,2027,96.0
RE1,PWRTRNIMP,ELC001,2028,96.0
RE1,PWRTRNIMP,ELC001,2029,96.0
RE1,PWRTRNIMP,ELC001,2030,96.0
RE1,PWRTRNIMP,ELC001,2031,96.0
RE1,PWRTRNIMP,ELC001,2032,96.0
RE1,PWRTRNIMP,ELC001,2033,96.0
RE1,PWRTRNIMP,ELC001,2034,96.0
RE1,PWRTRNIMP,ELC001,2035,96.0
RE1,PWRTRNIMP,ELC001,2036,96.0
RE1,PWRTRNIMP,ELC001,2037,96.0
RE1,PWRTRNIMP,ELC001,2038,96.0
RE1,PWRTRNIMP,ELC001,2039,96.0
RE1,PWRTRNIMP,ELC001,2040,96.0
RE1,PWRTRNIMP,ELC001,2041,96.0
RE1,PWRTRNIMP,ELC001,2042,96.0
RE1,PWRTRNIMP,ELC001,2043,96.0
RE1,PWRTRNIMP,ELC001,2044,96.0
RE1,PWRTRNIMP,ELC001,2045,96.0
RE1,PWRTRNIMP,ELC001,2046,96.0
RE1,PWRTRNIMP,ELC001,2047,96.0
RE1,PWRTRNIMP,ELC001,2048,96.0
RE1,PWRTRNIMP,ELC001,2049,96.0
RE1,PWRTRNIMP,ELC001,2050,96.0
RE1,PWRTRNIMP,ELC001,2051,96.0
RE1,PWRTRNIMP,ELC001,2052,96.0
RE1,PWRTRNIMP,ELC001,2053,96.0
RE1,PWRTRNIMP,ELC001,2054,96.0
RE1,PWRTRNIMP,ELC001,2055,96.0
RE1,PWRTRNIMP,ELC001,2056,96.0
RE1,PWRTRNIMP,ELC001,2057,96.0
RE1,PWRTRNIMP,ELC001,2058,96.0
RE1,PWRTRNIMP,ELC001,2059,96.0
RE1,PWRTRNIMP,ELC001,2060,96.0
RE1,PWRTRNIMP,ELC001,2061,96.0
RE1,PWRTRNIMP,ELC001,2062,96.0
RE1,PWRTRNIMP,ELC001,2063,96.0
RE1,PWRTRNIMP,ELC001,2064,96.0
RE1,PWRTRNIMP,ELC001,2065,96.0
RE1,PWRTRNIMP,ELC001,2066,96.0
RE1,PWRTRNIMP,ELC001,2067,96.0
RE1,PWRTRNIMP,ELC001,2068,96.0
RE1,PWRTRNIMP,ELC001,2069,96.0
RE1,PWRTRNIMP,ELC001,2070,96.0
RE1,PWRWND001,ELC001,2015,1.1747
RE1,PWRWND001,ELC001,2016,2.545
RE1,PWRWND001,ELC001,2017,3.1524
RE1,PWRWND001,ELC001,2018,5.5368
RE1,PWRWND001,ELC001,2019,7.5648
RE1,PWRWND001,ELC001,2020,7.5648
RE1,PWRWND001,ELC001,2021,7.7555
RE1,PWRWND001,ELC001,2022,7.7555
RE1,PWRWND001,ELC001,2023,7.7555
RE1,PWRWND001,ELC001,2024,7.7555
RE1,PWRWND001,ELC001,2025,7.7555
RE1,PWRWND001,ELC001,2026,7.7555
RE1,PWRWND001,ELC001,2027,7.7555
RE1,PWRWND001,ELC001,2028,7.7555
RE1,PWRWND001,ELC001,2029,7.7555
RE1,PWRWND001,ELC001,2030,7.7555
RE1,PWRWND001,ELC001,2031,7.7555
RE1,PWRWND001,ELC001,2032,7.7555
RE1,PWRWND001,ELC001,2033,7.7555
RE1,PWRWND001,ELC001,2034,7.7555
RE1,PWRWND001,ELC001,2035,7.7555
RE1,PWRWND001,ELC001,2036,6.3851
RE1,PWRWND001,ELC001,2037,6.3851
RE1,PWRWND001,ELC001,2038,6.3851
RE1,PWRWND001,ELC001,2039,6.3851
RE1,PWRWND001,ELC001,2040,6.3851
RE1,PWRWND001,ELC001,2041,6.3851
RE1,PWRWND001,ELC001,2042,6.3851
RE1,PWRWND001,ELC001,2043,6.3851
RE1,PWRWND001,ELC001,2044,6.3851
RE1,PWRWND001,ELC001,2045,6.3851
RE1,PWRWND001,ELC001,2046,6.3851
RE1,PWRWND001,ELC001,2047,2.545
RE1,PWRWND001,ELC001,2048,2.0079
RE1,PWRWND001,ELC001,2049,2.0079
RE1,PWRWND001,ELC001,2070,1358.4219
RE1,RESENEFFDP,RESELC,2024,226.0824
RE1,RESENEFFDP,RESELC,2025,231.0621
RE1,RESENEFFDP,RESELC,2026,238.7885
RE1,RESENEFFDP,RESELC,2027,245.3876
RE1,RESENEFFDP,RESELC,2028,251.9867
RE1,RESENEFFDP,RESELC,2029,257.3304
RE1,RESENEFFDP,RESELC,2030,263.8975
RE1,RESENEFFDP,RESELC,2031,271.4036
RE1,RESENEFFDP,RESELC,2032,278.9097
RE1,RESENEFFDP,RESELC,2033,286.4158
RE1,RESENEFFDP,RESELC,2034,293.9219
RE1,RESENEFFDP,RESELC,2035,301.428
RE1,RESENEFFDP,RESELC,2036,307.4709
RE1,RESENEFFDP,RESELC,2037,313.5139
RE1,RESENEFFDP,RESELC,2038,319.5568
RE1,RESENEFFDP,RESELC,2039,325.5997
RE1,RESENEFFDP,RESELC,2040,331.6426
RE1,RESENEFFDP,RESELC,2041,337.56
RE1,RESENEFFDP,RESELC,2042,343.4775
RE1,RESENEFFDP,RESELC,2043,349.395
RE1,RESENEFFDP,RESELC,2044,355.3125
RE1,RESENEFFDP,RESELC,2045,361.2299
RE1,RESENEFFDP,RESELC,2046,365.3503
RE1,RESENEFFDP,RESELC,2047,369.4707
RE1,RESENEFFDP,RESELC,2048,373.591
RE1,RESENEFFDP,RESELC,2049,377.7113
RE1,RESENEFFDP,RESELC,2050,381.8317
RE1,RESENEFFDP,RESELC,2051,386.091
RE1,RESENEFFDP,RESELC,2052,390.3978
RE1,RESENEFFDP,RESELC,2053,394.7526
RE1,RESENEFFDP,RESELC,2054,399.156
RE1,RESENEFFDP,RESELC,2055,403.6086
RE1,RESENEFFDP,RESELC,2056,408.1107
RE1,RESENEFFDP,RESELC,2057,412.6631
RE1,RESENEFFDP,RESELC,2058,417.2664
RE1,RESENEFFDP,RESELC,2059,408.7934
RE1,RESENEFFDP,RESELC,2060,428.7087
RE1,RESENEFFDP,RESELC,2061,431.3863
RE1,RESENEFFDP,RESELC,2062,436.1983
RE1,RESENEFFDP,RESELC,2063,441.0641
RE1,RESENEFFDP,RESELC,2064,445.9841
RE1,RESENEFFDP,RESELC,2065,450.959
RE1,RESENEFFDP,RESELC,2066,455.9893
RE1,RESENEFFDP,RESELC,2067,461.0758
RE1,RESENEFFDP,RESELC,2068,466.219
RE1,RESENEFFDP,RESELC,2069,471.4197
RE1,RESENEFFDP,RESELC,2070,435.1257
RE1,UPSREF001,HFO,2023,214.165
RE1,UPSREF001,LFO,2023,1927.485
