r,t,y,TotalTechnologyAnnualActivity
RE1,DEMINDHEBIO,2051,658.2443
RE1,DEMINDHEBIO,2052,658.2443
RE1,DEMINDHEBIO,2053,658.2443
RE1,DEMINDHEBIO,2054,658.2443
RE1,DEMINDHEBIO,2055,658.2443
RE1,DEMINDHEBIO,2056,658.2443
RE1,DEMINDHEBIO,2057,658.2443
RE1,DEMINDHEBIO,2058,658.2443
RE1,DEMINDHEBIO,2059,658.2443
RE1,DEMINDHEBIO,2060,658.2443
RE1,DEMINDHEBIO,2061,658.2443
RE1,DEMINDHEBIO,2062,658.2443
RE1,DEMINDHEBIO,2063,658.2443
RE1,DEMINDHEBIO,2064,658.2443
RE1,DEMINDHEBIO,2065,658.2443
RE1,DEMINDHEBIO,2066,658.2443
RE1,DEMINDHEBIO,2067,658.2443
RE1,DEMINDHEBIO,2068,658.2443
RE1,DEMINDHEBIO,2069,658.2443
RE1,DEMINDHEBIO,2070,658.2443
RE1,DEMRESELC,2015,148.2619
RE1,DEMRESELC,2016,148.2619
RE1,DEMRESELC,2017,148.2619
RE1,DEMRESELC,2018,148.2619
RE1,DEMRESELC,2019,148.2619
RE1,DEMRESELC,2020,148.2619
RE1,DEMRESELC,2021,148.2619
RE1,DEMRESELC,2022,218.1507
RE1,DEMRESELC,2023,224.38
RE1,DEMRESELC,2024,66.0068
RE1,DEMRESELC,2025,232.2666
RE1,DEMRESELC,2026,234.4259
RE1,DEMRESELC,2027,236.5852
RE1,DEMRESELC,2028,238.7445
RE1,DEMRESELC,2029,240.9038
RE1,DEMRESELC,2030,243.0631
RE1,DEMRESELC,2031,246.185
RE1,DEMRESELC,2032,249.3068
RE1,DEMRESELC,2033,252.4286
RE1,DEMRESELC,2034,255.5504
RE1,DEMRESELC,2035,263.2441
RE1,DEMRESELC,2036,269.4381
RE1,DEMRESELC,2037,275.6321
RE1,DEMRESELC,2038,281.8261
RE1,DEMRESELC,2039,288.0201
RE1,DEMRESELC,2040,289.6422
RE1,DEMRESELC,2041,291.1356
RE1,DEMRESELC,2042,292.6291
RE1,DEMRESELC,2043,294.1225
RE1,DEMRESELC,2044,295.616
RE1,DEMRESELC,2045,297.1094
RE1,DEMRESELC,2046,297.3158
RE1,DEMRESELC,2047,306.1111
RE1,DEMRESELC,2048,314.9064
RE1,DEMRESELC,2049,323.7017
RE1,DEMRESELC,2050,337.069
RE1,DEMRESELC,2051,350.5786
RE1,DEMRESELC,2052,364.137
RE1,DEMRESELC,2053,377.7445
RE1,DEMRESELC,2054,391.4019
RE1,DEMRESELC,2055,405.1096
RE1,DEMRESELC,2056,371.4213
RE1,DEMRESELC,2057,376.0875
RE1,DEMRESELC,2058,357.2761
RE1,DEMRESELC,2059,338.4606
RE1,DEMRESELC,2060,210.0945
RE1,DEMRESELC,2061,38.1817
RE1,DEMRESELC,2062,43.1141
RE1,DEMRESELC,2063,48.1014
RE1,DEMRESELC,2064,33.1677
RE1,DEMRESELC,2065,14.8669
RE1,DEMRESELC,2066,15.0328
RE1,DEMRESELC,2067,15.2005
RE1,DEMRESELC,2068,15.37
RE1,DEMRESELC,2069,13.4691
RE1,DEMRESELC,2070,144.987
RE1,RESENEFFGD,2025,3.9446
RE1,RESENEFFGD,2026,7.8892
RE1,RESENEFFGD,2027,11.8338
RE1,RESENEFFGD,2028,15.7783
RE1,RESENEFFGD,2029,19.7229
RE1,RESENEFFGD,2030,23.6675
RE1,RESENEFFGD,2031,27.6121
RE1,RESENEFFGD,2032,31.5567
RE1,RESENEFFGD,2033,35.5013
RE1,RESENEFFGD,2034,39.4458
RE1,RESENEFFGD,2035,39.4458
RE1,RESENEFFGD,2036,39.4458
RE1,RESENEFFGD,2037,39.4458
RE1,RESENEFFGD,2038,39.4458
RE1,RESENEFFGD,2039,39.4458
RE1,RESENEFFGD,2040,43.3904
RE1,RESENEFFGD,2041,47.335
RE1,RESENEFFGD,2042,51.2796
RE1,RESENEFFGD,2043,55.2242
RE1,RESENEFFGD,2044,59.1688
RE1,RESENEFFGD,2045,63.1134
RE1,RESENEFFGD,2046,66.5754
RE1,RESENEFFGD,2047,62.6308
RE1,RESENEFFGD,2048,58.6862
RE1,RESENEFFGD,2049,54.7416
RE1,RESENEFFGD,2050,46.8525
RE1,RESENEFFGD,2051,38.9633
RE1,RESENEFFGD,2052,31.0741
RE1,RESENEFFGD,2053,23.1849
RE1,RESENEFFGD,2054,15.2958
RE1,RESENEFFGD,2055,7.4066
RE1,RESENEFFDP,2025,0.0274
RE1,RESENEFFDP,2026,0.0549
RE1,RESENEFFDP,2027,0.0823
RE1,RESENEFFDP,2028,0.1097
RE1,RESENEFFDP,2029,0.1372
RE1,RESENEFFDP,2030,0.1646
RE1,RESENEFFDP,2031,0.1921
RE1,RESENEFFDP,2032,0.2195
RE1,RESENEFFDP,2033,0.2469
RE1,RESENEFFDP,2034,0.2744
RE1,RESENEFFDP,2035,0.2744
RE1,RESENEFFDP,2036,0.2744
RE1,RESENEFFDP,2037,0.2744
RE1,RESENEFFDP,2038,0.2744
RE1,RESENEFFDP,2039,0.2744
RE1,RESENEFFDP,2040,0.3018
RE1,RESENEFFDP,2041,0.3292
RE1,RESENEFFDP,2042,0.3567
RE1,RESENEFFDP,2043,0.3841
RE1,RESENEFFDP,2044,0.4115
RE1,RESENEFFDP,2045,0.439
RE1,RESENEFFDP,2046,0.4664
RE1,RESENEFFDP,2047,0.439
RE1,RESENEFFDP,2048,0.4115
RE1,RESENEFFDP,2049,0.3841
RE1,RESENEFFDP,2050,0.3292
RE1,RESENEFFDP,2051,0.2744
RE1,RESENEFFDP,2052,0.2195
RE1,RESENEFFDP,2053,0.1646
RE1,RESENEFFDP,2054,0.1097
RE1,RESENEFFDP,2055,0.0549
RE1,RESENEFFDP,2056,36.0708
RE1,RESENEFFDP,2057,36.0708
RE1,RESENEFFDP,2058,54.1705
RE1,RESENEFFDP,2059,72.3139
RE1,RESENEFFDP,2060,174.7679
RE1,RESENEFFDP,2061,310.7608
RE1,RESENEFFDP,2062,310.7608
RE1,RESENEFFDP,2063,310.7608
RE1,RESENEFFDP,2064,326.1275
RE1,RESENEFFDP,2065,344.1275
RE1,RESENEFFDP,2066,347.9662
RE1,RESENEFFDP,2067,351.8477
RE1,RESENEFFDP,2068,355.7725
RE1,RESENEFFDP,2069,361.3353
RE1,RESENEFFDP,2070,264.3138
RE1,DEMRESCKNELC,2016,6.6639
RE1,DEMRESCKNELC,2017,6.762
RE1,DEMRESCKNELC,2018,7.0044
RE1,DEMRESCKNELC,2019,6.6542
RE1,DEMRESCKNELC,2020,6.304
RE1,DEMRESCKNELC,2021,5.9538
RE1,DEMRESCKNELC,2035,20.6015
RE1,DEMRESCKNELC,2037,41.9252
RE1,DEMRESCKNELC,2038,47.3235
RE1,DEMRESCKNELC,2039,114.3704
RE1,DEMRESCKNELC,2040,117.0413
RE1,DEMRESCKNELC,2041,119.7141
RE1,DEMRESCKNELC,2042,122.3881
RE1,DEMRESCKNELC,2043,125.0634
RE1,DEMRESCKNELC,2044,127.7398
RE1,DEMRESCKNELC,2045,130.4174
RE1,DEMRESCKNELC,2046,133.3698
RE1,DEMRESCKNELC,2047,136.3228
RE1,DEMRESCKNELC,2048,139.2762
RE1,DEMRESCKNELC,2049,142.2301
RE1,DEMRESCKNELC,2050,145.1845
RE1,DEMRESCKNELC,2051,144.3055
RE1,DEMRESCKNELC,2052,143.4197
RE1,DEMRESCKNELC,2053,142.527
RE1,DEMRESCKNELC,2054,141.6274
RE1,DEMRESCKNELC,2055,140.7207
RE1,DEMRESCKNELC,2056,139.807
RE1,DEMRESCKNELC,2057,138.8862
RE1,DEMRESCKNELC,2058,137.9581
RE1,DEMRESCKNELC,2059,137.0229
RE1,DEMRESCKNELC,2060,136.0803
RE1,DEMRESCKNELC,2061,135.1304
RE1,DEMRESCKNELC,2062,134.1731
RE1,DEMRESCKNELC,2063,133.2084
RE1,DEMRESCKNELC,2064,132.2361
RE1,DEMRESCKNELC,2065,131.2562
RE1,DEMRESCKNELC,2066,130.2687
RE1,DEMRESCKNELC,2067,129.2736
RE1,DEMRESCKNELC,2068,128.2706
RE1,DEMRESCKNELC,2069,127.2598
RE1,DEMRESCKNELC,2070,126.2412
RE1,DEMRESCKNOIL,2015,74.5899
RE1,DEMRESCKNOIL,2016,71.5205
RE1,DEMRESCKNOIL,2017,70.4032
RE1,DEMRESCKNOIL,2018,67.6426
RE1,DEMRESCKNOIL,2019,66.1712
RE1,DEMRESCKNOIL,2020,64.7044
RE1,DEMRESCKNOIL,2021,63.7034
RE1,DEMRESCKNOIL,2022,72.1212
RE1,DEMRESCKNOIL,2023,74.5883
RE1,DEMRESCKNOIL,2024,77.0581
RE1,DEMRESCKNOIL,2025,79.5306
RE1,DEMRESCKNOIL,2026,81.8747
RE1,DEMRESCKNOIL,2027,84.2216
RE1,DEMRESCKNOIL,2028,86.5714
RE1,DEMRESCKNOIL,2029,88.9238
RE1,DEMRESCKNOIL,2030,91.2786
RE1,DEMRESCKNOIL,2031,93.7562
RE1,DEMRESCKNOIL,2032,96.2378
RE1,DEMRESCKNOIL,2033,98.7232
RE1,DEMRESCKNOIL,2034,101.2121
RE1,DEMRESCKNOIL,2035,83.1031
RE1,DEMRESCKNOIL,2036,106.3682
RE1,DEMRESCKNOIL,2037,67.1085
RE1,DEMRESCKNOIL,2038,64.3776
RE1,DEMRESCKNOIL,2050,-0.0
RE1,DEMRESCKNOIL,2051,-0.0
RE1,DEMRESCKNOIL,2052,-0.0
RE1,DEMRESCKNOIL,2053,-0.0
RE1,DEMRESCKNOIL,2054,0.0
RE1,DEMRESCKNOIL,2055,0.0
RE1,DEMRESCKNOIL,2056,0.0
RE1,DEMRESCKNOIL,2057,0.0
RE1,DEMRESCKNOIL,2058,0.0
RE1,DEMRESCKNOIL,2059,0.0
RE1,DEMRESCKNOIL,2060,0.0
RE1,DEMRESCKNOIL,2061,0.0
RE1,DEMRESCKNOIL,2062,0.0
RE1,DEMRESCKNOIL,2063,0.0
RE1,DEMRESCKNOIL,2064,0.0
RE1,DEMRESCKNOIL,2065,0.0
RE1,DEMRESCKNOIL,2066,0.0
RE1,DEMRESCKNOIL,2067,0.0
RE1,DEMRESCKNOIL,2068,0.0
RE1,DEMRESCKNOIL,2069,0.0
RE1,DEMRESCKNOIL,2070,0.0
RE1,DEMRESCKNBIO,2015,72.8133
RE1,DEMRESCKNBIO,2016,69.2189
RE1,DEMRESCKNBIO,2017,70.238
RE1,DEMRESCKNBIO,2018,72.7562
RE1,DEMRESCKNBIO,2019,74.5779
RE1,DEMRESCKNBIO,2020,76.3949
RE1,DEMRESCKNBIO,2021,77.7461
RE1,DEMRESCKNBIO,2022,79.0942
RE1,DEMRESCKNBIO,2023,80.4393
RE1,DEMRESCKNBIO,2024,81.7816
RE1,DEMRESCKNBIO,2025,83.1212
RE1,DEMRESCKNBIO,2026,84.5894
RE1,DEMRESCKNBIO,2027,86.0545
RE1,DEMRESCKNBIO,2028,87.5169
RE1,DEMRESCKNBIO,2029,88.9767
RE1,DEMRESCKNBIO,2030,90.434
RE1,DEMRESCKNBIO,2031,91.7686
RE1,DEMRESCKNBIO,2032,93.0992
RE1,DEMRESCKNBIO,2033,94.4259
RE1,DEMRESCKNBIO,2034,95.7491
RE1,DEMRESCKNBIO,2035,97.0689
RE1,DEMRESCKNBIO,2036,98.2174
RE1,DEMRESCKNBIO,2037,99.364
RE1,DEMRESCKNBIO,2038,100.5087
RE1,DEMRESCKNBIO,2039,101.6517
RE1,DEMRESCKNBIO,2040,102.7929
RE1,DEMRESCKNBIO,2041,103.9322
RE1,DEMRESCKNBIO,2042,105.0704
RE1,DEMRESCKNBIO,2043,106.2072
RE1,DEMRESCKNBIO,2044,107.343
RE1,DEMRESCKNBIO,2045,108.4775
RE1,DEMRESCKNBIO,2046,109.3372
RE1,DEMRESCKNBIO,2047,110.1965
RE1,DEMRESCKNBIO,2048,111.0552
RE1,DEMRESCKNBIO,2049,111.9135
RE1,DEMRESCKNBIO,2050,112.7712
RE1,DEMRESCKNBIO,2051,113.6502
RE1,DEMRESCKNBIO,2052,114.536
RE1,DEMRESCKNBIO,2053,115.4287
RE1,DEMRESCKNBIO,2054,116.3283
RE1,DEMRESCKNBIO,2055,117.235
RE1,DEMRESCKNBIO,2056,118.1487
RE1,DEMRESCKNBIO,2057,119.0695
RE1,DEMRESCKNBIO,2058,119.9976
RE1,DEMRESCKNBIO,2059,120.9328
RE1,DEMRESCKNBIO,2060,121.8754
RE1,DEMRESCKNBIO,2061,122.8253
RE1,DEMRESCKNBIO,2062,123.7826
RE1,DEMRESCKNBIO,2063,124.7473
RE1,DEMRESCKNBIO,2064,125.7196
RE1,DEMRESCKNBIO,2065,126.6995
RE1,DEMRESCKNBIO,2066,127.687
RE1,DEMRESCKNBIO,2067,128.6822
RE1,DEMRESCKNBIO,2068,129.6851
RE1,DEMRESCKNBIO,2069,130.6959
RE1,DEMRESCKNBIO,2070,131.7145
RE1,DEMRESHEBIO,2015,63.1728
RE1,DEMRESHEBIO,2016,63.1728
RE1,DEMRESHEBIO,2017,63.1728
RE1,DEMRESHEBIO,2018,63.1728
RE1,DEMRESHEBIO,2019,63.1728
RE1,DEMRESHEBIO,2020,63.1728
RE1,DEMRESHEBIO,2021,63.1728
RE1,DEMRESHEBIO,2022,64.8066
RE1,DEMRESHEBIO,2023,66.4404
RE1,DEMRESHEBIO,2024,68.0742
RE1,DEMRESHEBIO,2025,69.7079
RE1,DEMRESHEBIO,2026,71.3417
RE1,DEMRESHEBIO,2027,72.9755
RE1,DEMRESHEBIO,2028,74.6093
RE1,DEMRESHEBIO,2029,76.2431
RE1,DEMRESHEBIO,2030,77.8768
RE1,DEMRESHEBIO,2031,79.5106
RE1,DEMRESHEBIO,2032,81.1444
RE1,DEMRESHEBIO,2033,82.7782
RE1,DEMRESHEBIO,2034,84.412
RE1,DEMRESHEBIO,2035,86.0457
RE1,DEMRESHEBIO,2036,87.6795
RE1,DEMRESHEBIO,2037,89.3133
RE1,DEMRESHEBIO,2038,90.9471
RE1,DEMRESHEBIO,2039,92.5809
RE1,DEMRESHEBIO,2040,94.2146
RE1,DEMRESHEBIO,2041,95.8484
RE1,DEMRESHEBIO,2042,97.4822
RE1,DEMRESHEBIO,2043,99.116
RE1,DEMRESHEBIO,2044,100.7498
RE1,DEMRESHEBIO,2045,102.3836
RE1,DEMRESHEBIO,2046,104.0173
RE1,DEMRESHEBIO,2047,105.6511
RE1,DEMRESHEBIO,2048,107.2849
RE1,DEMRESHEBIO,2049,108.9187
RE1,DEMRESHEBIO,2050,110.5524
RE1,DEMRESHEBIO,2051,110.5524
RE1,DEMRESHEBIO,2052,110.5524
RE1,DEMRESHEBIO,2053,110.5524
RE1,DEMRESHEBIO,2054,110.5524
RE1,DEMRESHEBIO,2055,110.5524
RE1,DEMRESHEBIO,2056,110.5524
RE1,DEMRESHEBIO,2057,110.5524
RE1,DEMRESHEBIO,2058,110.5524
RE1,DEMRESHEBIO,2059,110.5524
RE1,DEMRESHEBIO,2060,110.5524
RE1,DEMRESHEBIO,2061,110.5524
RE1,DEMRESHEBIO,2062,110.5524
RE1,DEMRESHEBIO,2063,110.5524
RE1,DEMRESHEBIO,2064,110.5524
RE1,DEMRESHEBIO,2065,110.5524
RE1,DEMRESHEBIO,2066,110.5524
RE1,DEMRESHEBIO,2067,110.5524
RE1,DEMRESHEBIO,2068,110.5524
RE1,DEMRESHEBIO,2069,110.5524
RE1,DEMRESHEBIO,2070,110.5524
RE1,DEMRESHEOIL,2049,-0.0
RE1,DEMRESHEOIL,2051,0.0
RE1,DEMRESHEOIL,2052,0.0
RE1,DEMRESHEOIL,2053,0.0
RE1,DEMRESHEOIL,2056,-0.0
RE1,DEMRESHEOIL,2062,-0.0
RE1,DEMRESHEOIL,2066,-0.0
RE1,DEMRESHEOIL,2067,-0.0
RE1,DEMRESHEOIL,2068,-0.0
RE1,DEMRESHEEL,2060,-0.0
RE1,DEMRESHEEL,2061,-0.0
RE1,DEMRESHEEL,2062,-0.0
RE1,DEMCOMELC,2015,152.8569
RE1,DEMCOMELC,2016,152.8569
RE1,DEMCOMELC,2017,152.8569
RE1,DEMCOMELC,2018,152.8569
RE1,DEMCOMELC,2019,152.8569
RE1,DEMCOMELC,2020,152.8569
RE1,DEMCOMELC,2021,152.8569
RE1,DEMCOMELC,2022,97.2381
RE1,DEMCOMELC,2023,78.7768
RE1,DEMCOMELC,2024,238.3453
RE1,DEMCOMELC,2025,239.7974
RE1,DEMCOMELC,2026,241.7684
RE1,DEMCOMELC,2027,243.7393
RE1,DEMCOMELC,2028,245.7102
RE1,DEMCOMELC,2029,247.6811
RE1,DEMCOMELC,2030,249.652
RE1,DEMCOMELC,2031,252.6177
RE1,DEMCOMELC,2032,255.5834
RE1,DEMCOMELC,2033,258.5491
RE1,DEMCOMELC,2034,261.5148
RE1,DEMCOMELC,2035,269.4667
RE1,DEMCOMELC,2036,275.8685
RE1,DEMCOMELC,2037,282.2702
RE1,DEMCOMELC,2038,288.672
RE1,DEMCOMELC,2039,295.0738
RE1,DEMCOMELC,2040,296.4895
RE1,DEMCOMELC,2041,297.7722
RE1,DEMCOMELC,2042,299.0549
RE1,DEMCOMELC,2043,300.3376
RE1,DEMCOMELC,2044,301.6203
RE1,DEMCOMELC,2045,302.903
RE1,DEMCOMELC,2046,306.9628
RE1,DEMCOMELC,2047,316.314
RE1,DEMCOMELC,2048,325.6652
RE1,DEMCOMELC,2049,335.0164
RE1,DEMCOMELC,2050,349.3537
RE1,DEMCOMELC,2051,363.8382
RE1,DEMCOMELC,2052,378.3731
RE1,DEMCOMELC,2053,392.9588
RE1,DEMCOMELC,2054,407.596
RE1,DEMCOMELC,2055,362.2601
RE1,DEMCOMELC,2056,348.1172
RE1,DEMCOMELC,2057,328.6788
RE1,DEMCOMELC,2058,309.2363
RE1,DEMCOMELC,2059,273.9682
RE1,DEMCOMELC,2060,244.7565
RE1,DEMCOMELC,2061,249.798
RE1,DEMCOMELC,2062,50.0631
RE1,DEMCOMELC,2063,55.2177
RE1,DEMCOMELC,2064,40.798
RE1,DEMCOMELC,2065,15.3657
RE1,DEMCOMELC,2066,15.5371
RE1,DEMCOMELC,2067,15.7104
RE1,DEMCOMELC,2068,15.8856
RE1,DEMCOMELC,2069,12.1806
RE1,DEMCOMELC,2070,43.6058
RE1,COMENEFFGD,2025,2.0352
RE1,COMENEFFGD,2026,4.0703
RE1,COMENEFFGD,2027,6.1055
RE1,COMENEFFGD,2028,8.1406
RE1,COMENEFFGD,2029,10.1758
RE1,COMENEFFGD,2030,12.211
RE1,COMENEFFGD,2031,14.2461
RE1,COMENEFFGD,2032,16.2813
RE1,COMENEFFGD,2033,18.3165
RE1,COMENEFFGD,2034,20.3516
RE1,COMENEFFGD,2035,20.3516
RE1,COMENEFFGD,2036,20.3516
RE1,COMENEFFGD,2037,20.3516
RE1,COMENEFFGD,2038,20.3516
RE1,COMENEFFGD,2039,20.3516
RE1,COMENEFFGD,2040,22.3868
RE1,COMENEFFGD,2041,24.4219
RE1,COMENEFFGD,2042,26.4571
RE1,COMENEFFGD,2043,28.4923
RE1,COMENEFFGD,2044,30.5274
RE1,COMENEFFGD,2045,32.5626
RE1,COMENEFFGD,2046,30.5274
RE1,COMENEFFGD,2047,28.4923
RE1,COMENEFFGD,2048,26.4571
RE1,COMENEFFGD,2049,24.4219
RE1,COMENEFFGD,2050,20.3516
RE1,COMENEFFGD,2051,16.2813
RE1,COMENEFFGD,2052,12.211
RE1,COMENEFFGD,2053,8.1406
RE1,COMENEFFGD,2054,4.0703
RE1,COMENEFFGD,2056,0.0
RE1,COMENEFFGD,2057,0.0
RE1,COMENEFFGD,2058,0.0
RE1,COMENEFFGD,2059,0.0
RE1,COMENEFFGD,2060,0.0
RE1,COMENEFFGD,2061,-0.0
RE1,COMENEFFGD,2062,-0.0
RE1,COMENEFFGD,2065,0.0
RE1,COMENEFFDP,2025,2.0352
RE1,COMENEFFDP,2026,4.0703
RE1,COMENEFFDP,2027,6.1055
RE1,COMENEFFDP,2028,8.1406
RE1,COMENEFFDP,2029,10.1758
RE1,COMENEFFDP,2030,12.211
RE1,COMENEFFDP,2031,14.2461
RE1,COMENEFFDP,2032,16.2813
RE1,COMENEFFDP,2033,18.3165
RE1,COMENEFFDP,2034,20.3516
RE1,COMENEFFDP,2035,20.3516
RE1,COMENEFFDP,2036,20.3516
RE1,COMENEFFDP,2037,20.3516
RE1,COMENEFFDP,2038,20.3516
RE1,COMENEFFDP,2039,20.3516
RE1,COMENEFFDP,2040,22.3868
RE1,COMENEFFDP,2041,24.4219
RE1,COMENEFFDP,2042,26.4571
RE1,COMENEFFDP,2043,28.4923
RE1,COMENEFFDP,2044,30.5274
RE1,COMENEFFDP,2045,32.5626
RE1,COMENEFFDP,2046,34.5977
RE1,COMENEFFDP,2047,32.5626
RE1,COMENEFFDP,2048,30.5274
RE1,COMENEFFDP,2049,28.4923
RE1,COMENEFFDP,2050,24.4219
RE1,COMENEFFDP,2051,20.3516
RE1,COMENEFFDP,2052,16.2813
RE1,COMENEFFDP,2053,12.211
RE1,COMENEFFDP,2054,8.1406
RE1,COMENEFFDP,2055,50.2435
RE1,COMENEFFDP,2056,64.7915
RE1,COMENEFFDP,2057,83.454
RE1,COMENEFFDP,2058,102.1609
RE1,COMENEFFDP,2059,133.0832
RE1,COMENEFFDP,2060,159.3892
RE1,COMENEFFDP,2061,159.3892
RE1,COMENEFFDP,2062,316.9528
RE1,COMENEFFDP,2063,316.9528
RE1,COMENEFFDP,2064,332.0543
RE1,COMENEFFDP,2065,355.6717
RE1,COMENEFFDP,2066,359.6392
RE1,COMENEFFDP,2067,363.6509
RE1,COMENEFFDP,2068,367.7074
RE1,COMENEFFDP,2069,374.7954
RE1,COMENEFFDP,2070,354.9075
RE1,DEMCOMHEOIL,2052,-0.0
RE1,DEMCOMHEOIL,2056,-0.0
RE1,DEMCOMHEOIL,2062,-0.0
RE1,DEMCOMHEOIL,2065,-0.0
RE1,DEMCOMHEOIL,2066,-0.0
RE1,DEMCOMHEBIO,2015,30.4591
RE1,DEMCOMHEBIO,2016,30.4591
RE1,DEMCOMHEBIO,2017,30.4591
RE1,DEMCOMHEBIO,2018,30.4591
RE1,DEMCOMHEBIO,2019,30.4591
RE1,DEMCOMHEBIO,2020,30.4591
RE1,DEMCOMHEBIO,2021,30.4591
RE1,DEMCOMHEBIO,2022,31.2469
RE1,DEMCOMHEBIO,2023,32.0346
RE1,DEMCOMHEBIO,2024,32.8223
RE1,DEMCOMHEBIO,2025,33.6101
RE1,DEMCOMHEBIO,2026,34.3978
RE1,DEMCOMHEBIO,2027,35.1856
RE1,DEMCOMHEBIO,2028,35.9733
RE1,DEMCOMHEBIO,2029,36.761
RE1,DEMCOMHEBIO,2030,37.5488
RE1,DEMCOMHEBIO,2031,38.3365
RE1,DEMCOMHEBIO,2032,39.1242
RE1,DEMCOMHEBIO,2033,39.912
RE1,DEMCOMHEBIO,2034,40.6997
RE1,DEMCOMHEBIO,2035,41.4874
RE1,DEMCOMHEBIO,2036,42.2752
RE1,DEMCOMHEBIO,2037,43.0629
RE1,DEMCOMHEBIO,2038,43.8507
RE1,DEMCOMHEBIO,2039,44.6384
RE1,DEMCOMHEBIO,2040,45.4261
RE1,DEMCOMHEBIO,2041,46.2139
RE1,DEMCOMHEBIO,2042,47.0016
RE1,DEMCOMHEBIO,2043,47.7893
RE1,DEMCOMHEBIO,2044,48.5771
RE1,DEMCOMHEBIO,2045,49.3648
RE1,DEMCOMHEBIO,2046,50.1525
RE1,DEMCOMHEBIO,2047,50.9403
RE1,DEMCOMHEBIO,2048,51.728
RE1,DEMCOMHEBIO,2049,52.5158
RE1,DEMCOMHEBIO,2050,53.3035
RE1,DEMCOMHEBIO,2051,53.3035
RE1,DEMCOMHEBIO,2052,53.3035
RE1,DEMCOMHEBIO,2053,53.3035
RE1,DEMCOMHEBIO,2054,53.3035
RE1,DEMCOMHEBIO,2055,53.3035
RE1,DEMCOMHEBIO,2056,53.3035
RE1,DEMCOMHEBIO,2057,53.3035
RE1,DEMCOMHEBIO,2058,53.3035
RE1,DEMCOMHEBIO,2059,53.3035
RE1,DEMCOMHEBIO,2060,53.3035
RE1,DEMCOMHEBIO,2061,53.3035
RE1,DEMCOMHEBIO,2062,53.3035
RE1,DEMCOMHEBIO,2063,53.3035
RE1,DEMCOMHEBIO,2064,53.3035
RE1,DEMCOMHEBIO,2065,53.3035
RE1,DEMCOMHEBIO,2066,53.3035
RE1,DEMCOMHEBIO,2067,53.3035
RE1,DEMCOMHEBIO,2068,53.3035
RE1,DEMCOMHEBIO,2069,53.3035
RE1,DEMCOMHEBIO,2070,53.3035
RE1,DEMCOMHEEL,2054,-0.0
RE1,DEMCOMHEEL,2062,-0.0
RE1,BSTOPINDELC,2015,26.0854
RE1,BSTOPINDELC,2024,13.4273
RE1,BSTOPRESELC,2024,164.6024
RE1,BSTOPCOMELC,2022,128.2308
RE1,BSTOPCOMELC,2023,153.1303
RE1,DEMINDHECOA,2015,576.6498
RE1,DEMINDHECOA,2016,576.6498
RE1,DEMINDHECOA,2017,576.6498
RE1,DEMINDHECOA,2018,576.6498
RE1,DEMINDHECOA,2019,576.6498
RE1,DEMINDHECOA,2020,576.6498
RE1,DEMINDHECOA,2021,576.6498
RE1,DEMINDHECOA,2022,590.8125
RE1,DEMINDHECOA,2023,604.9751
RE1,DEMINDHECOA,2024,619.1378
RE1,DEMINDHECOA,2025,633.3004
RE1,DEMINDHECOA,2026,647.463
RE1,DEMINDHECOA,2027,661.6257
RE1,DEMINDHECOA,2028,675.7883
RE1,DEMINDHECOA,2029,689.951
RE1,DEMINDHECOA,2030,704.1136
RE1,DEMINDHECOA,2031,718.2762
RE1,DEMINDHECOA,2032,732.4389
RE1,DEMINDHECOA,2033,746.6015
RE1,DEMINDHECOA,2034,760.7642
RE1,DEMINDHECOA,2035,774.9268
RE1,DEMINDHECOA,2036,789.0895
RE1,DEMINDHECOA,2037,803.2521
RE1,DEMINDHECOA,2038,817.4147
RE1,DEMINDHECOA,2039,831.5774
RE1,DEMINDHECOA,2040,845.74
RE1,DEMINDHECOA,2041,859.9027
RE1,DEMINDHECOA,2042,874.0653
RE1,DEMINDHECOA,2043,888.2279
RE1,DEMINDHECOA,2044,902.3906
RE1,DEMINDHECOA,2045,916.5532
RE1,DEMINDHECOA,2046,930.7159
RE1,DEMINDHECOA,2047,944.8785
RE1,DEMINDHECOA,2048,959.0411
RE1,DEMINDHECOA,2049,973.2038
RE1,DEMINDHECOA,2050,987.3664
RE1,DEMINDHECOA,2051,987.3664
RE1,DEMINDHECOA,2052,987.3664
RE1,DEMINDHECOA,2053,987.3664
RE1,DEMINDHECOA,2054,987.3664
RE1,DEMINDHECOA,2055,987.3664
RE1,DEMINDHECOA,2056,987.3664
RE1,DEMINDHECOA,2057,987.3664
RE1,DEMINDHECOA,2058,987.3664
RE1,DEMINDHECOA,2059,987.3664
RE1,DEMINDHECOA,2060,987.3664
RE1,DEMINDHECOA,2061,987.3664
RE1,DEMINDHECOA,2062,987.3664
RE1,DEMINDHECOA,2063,987.3664
RE1,DEMINDHECOA,2064,987.3664
RE1,DEMINDHECOA,2065,987.3664
RE1,DEMINDHECOA,2066,987.3664
RE1,DEMINDHECOA,2067,987.3664
RE1,DEMINDHECOA,2068,987.3664
RE1,DEMINDHECOA,2069,987.3664
RE1,DEMINDHECOA,2070,959.0411
