r,t,f,y,ProductionByTechnologyAnnual
RE1,PWRHYD003,ELC001,2026,4.9061
RE1,PWRHYD003,ELC001,2027,4.9061
RE1,PWRHYD003,ELC001,2028,4.9061
RE1,PWRHYD003,ELC001,2029,4.9061
RE1,PWRHYD003,ELC001,2030,4.9061
RE1,PWRHYD003,ELC001,2031,4.9061
RE1,PWRHYD003,ELC001,2032,4.9061
RE1,PWRHYD003,ELC001,2033,4.9061
RE1,PWRHYD003,ELC001,2034,4.9061
RE1,PWRHYD003,ELC001,2035,4.9061
RE1,PWRHYD003,ELC001,2036,4.9061
RE1,PWRHYD003,ELC001,2037,4.9061
RE1,PWRHYD003,ELC001,2038,4.9061
RE1,PWRHYD003,ELC001,2039,4.9061
RE1,PWRHYD003,ELC001,2040,4.9061
RE1,PWRHYD003,ELC001,2041,4.9061
RE1,PWRHYD003,ELC001,2042,4.9061
RE1,PWRHYD003,ELC001,2043,4.9061
RE1,PWRHYD003,ELC001,2044,4.9061
RE1,PWRHYD003,ELC001,2045,4.9061
RE1,PWRHYD003,ELC001,2046,4.9061
RE1,PWRHYD003,ELC001,2047,4.9061
RE1,PWRHYD003,ELC001,2048,4.9061
RE1,PWRHYD003,ELC001,2049,4.9061
RE1,PWRHYD003,ELC001,2050,4.9061
RE1,PWRHYD003,ELC001,2051,4.9061
RE1,PWRHYD003,ELC001,2052,4.9061
RE1,PWRHYD003,ELC001,2053,4.9061
RE1,PWRHYD003,ELC001,2054,4.9061
RE1,PWRHYD003,ELC001,2055,4.9061
RE1,PWRHYD003,ELC001,2056,4.9061
RE1,PWRHYD003,ELC001,2057,4.9061
RE1,PWRHYD003,ELC001,2058,4.9061
RE1,PWRHYD003,ELC001,2059,4.9061
RE1,PWRHYD003,ELC001,2060,4.9061
RE1,PWRHYD003,ELC001,2061,4.9061
RE1,PWRHYD003,ELC001,2062,4.9061
RE1,PWRHYD003,ELC001,2063,4.9061
RE1,PWRHYD003,ELC001,2064,4.9061
RE1,PWRHYD003,ELC001,2065,4.9061
RE1,PWRHYD003,ELC001,2066,4.9061
RE1,PWRHYD003,ELC001,2067,4.9061
RE1,PWRHYD003,ELC001,2068,4.9061
RE1,PWRHYD003,ELC001,2069,4.9061
RE1,PWRHYD003,ELC001,2070,4.9061
RE1,PWRHYD004,ELC003,2021,0.5451
RE1,PWRHYD004,ELC003,2022,0.5451
RE1,PWRHYD004,ELC003,2023,0.5451
RE1,PWRHYD004,ELC003,2024,0.5451
RE1,PWRHYD004,ELC003,2025,0.5451
RE1,PWRHYD004,ELC003,2026,0.5451
RE1,PWRHYD004,ELC003,2027,0.5451
RE1,PWRHYD004,ELC003,2028,0.5451
RE1,PWRHYD004,ELC003,2029,0.5451
RE1,PWRHYD004,ELC003,2030,0.5451
RE1,PWRHYD004,ELC003,2031,0.5451
RE1,PWRHYD004,ELC003,2032,0.5451
RE1,PWRHYD004,ELC003,2033,0.5451
RE1,PWRHYD004,ELC003,2034,0.5451
RE1,PWRHYD004,ELC003,2035,0.5451
RE1,PWRHYD004,ELC003,2036,0.5451
RE1,PWRHYD004,ELC003,2037,0.5451
RE1,PWRHYD004,ELC003,2038,0.5451
RE1,PWRHYD004,ELC003,2039,0.5451
RE1,PWRHYD004,ELC003,2040,0.5451
RE1,PWRHYD004,ELC003,2041,0.5451
RE1,PWRHYD004,ELC003,2042,0.5451
RE1,PWRHYD004,ELC003,2043,0.5451
RE1,PWRHYD004,ELC003,2044,0.5451
RE1,PWRHYD004,ELC003,2045,0.5451
RE1,PWRHYD004,ELC003,2046,0.5451
RE1,PWRHYD004,ELC003,2047,0.5451
RE1,PWRHYD004,ELC003,2048,0.5451
RE1,PWRHYD004,ELC003,2049,0.5451
RE1,PWRHYD004,ELC003,2050,0.5451
RE1,PWRHYD004,ELC003,2051,0.5451
RE1,PWRHYD004,ELC003,2052,0.5451
RE1,PWRHYD004,ELC003,2053,0.5451
RE1,PWRHYD004,ELC003,2054,0.5451
RE1,PWRHYD004,ELC003,2055,0.5451
RE1,PWRHYD004,ELC003,2056,0.5451
RE1,PWRHYD004,ELC003,2057,0.5451
RE1,PWRHYD004,ELC003,2058,0.5451
RE1,PWRHYD004,ELC003,2059,0.5451
RE1,PWRHYD004,ELC003,2060,0.5451
RE1,PWRHYD004,ELC003,2061,0.5451
RE1,PWRHYD004,ELC003,2062,0.5451
RE1,PWRHYD004,ELC003,2063,0.5451
RE1,PWRHYD004,ELC003,2064,0.5451
RE1,PWRHYD004,ELC003,2065,0.5451
RE1,PWRHYD004,ELC003,2066,0.5451
RE1,PWRHYD004,ELC003,2067,0.5451
RE1,PWRHYD004,ELC003,2068,0.5451
RE1,PWRHYD004,ELC003,2069,0.5451
RE1,PWRHYD004,ELC003,2070,0.5451
RE1,PWRNGS001,ELC001,2015,433.621
RE1,PWRNGS001,ELC001,2016,451.837
RE1,PWRNGS001,ELC001,2017,467.913
RE1,PWRNGS001,ELC001,2018,389.5987
RE1,PWRNGS001,ELC001,2019,423.7749
RE1,PWRNGS001,ELC001,2020,457.9288
RE1,PWRNGS001,ELC001,2021,452.3159
RE1,PWRNGS001,ELC001,2022,436.7189
RE1,PWRNGS001,ELC001,2023,256.4677
RE1,PWRSOL001,ELC001,2015,8.5041
RE1,PWRSOL001,ELC001,2016,8.5041
RE1,PWRSOL001,ELC001,2017,8.5041
RE1,PWRSOL001,ELC001,2018,8.5041
RE1,PWRSOL001,ELC001,2019,8.5041
RE1,PWRSOL001,ELC001,2020,8.5041
RE1,PWRSOL001,ELC001,2021,80.1019
RE1,PWRSOL001,ELC001,2022,172.647
RE1,PWRSOL001,ELC001,2023,177.8909
RE1,PWRSOL001,ELC001,2024,193.3983
RE1,PWRSOL001,ELC001,2025,212.0379
RE1,PWRSOL001,ELC001,2026,219.1798
RE1,PWRSOL001,ELC001,2027,226.3698
RE1,PWRSOL001,ELC001,2028,238.7371
RE1,PWRSOL001,ELC001,2029,255.5206
RE1,PWRSOL001,ELC001,2030,281.1734
RE1,PWRSOL001,ELC001,2031,298.3058
RE1,PWRSOL001,ELC001,2032,318.817
RE1,PWRSOL001,ELC001,2033,339.7026
RE1,PWRSOL001,ELC001,2034,362.3346
RE1,PWRSOL001,ELC001,2035,389.4288
RE1,PWRSOL001,ELC001,2036,416.324
RE1,PWRSOL001,ELC001,2037,440.7791
RE1,PWRSOL001,ELC001,2038,473.7865
RE1,PWRSOL001,ELC001,2039,511.5359
RE1,PWRSOL001,ELC001,2040,550.3568
RE1,PWRSOL001,ELC001,2041,590.2123
RE1,PWRSOL001,ELC001,2042,628.4289
RE1,PWRSOL001,ELC001,2043,663.5462
RE1,PWRSOL001,ELC001,2044,685.5858
RE1,PWRSOL001,ELC001,2045,714.7104
RE1,PWRSOL001,ELC001,2046,733.7277
RE1,PWRSOL001,ELC001,2047,754.506
RE1,PWRSOL001,ELC001,2048,777.4644
RE1,PWRSOL001,ELC001,2049,801.1908
RE1,PWRSOL001,ELC001,2050,819.4914
RE1,PWRSOL001,ELC001,2051,826.5324
RE1,PWRSOL001,ELC001,2052,833.6366
RE1,PWRSOL001,ELC001,2053,840.8048
RE1,PWRSOL001,ELC001,2054,848.0375
RE1,PWRSOL001,ELC001,2055,855.3353
RE1,PWRSOL001,ELC001,2056,862.6989
RE1,PWRSOL001,ELC001,2057,870.1288
RE1,PWRSOL001,ELC001,2058,877.6256
RE1,PWRSOL001,ELC001,2059,885.1901
RE1,PWRSOL001,ELC001,2060,892.8228
RE1,PWRSOL001,ELC001,2061,900.5244
RE1,PWRSOL001,ELC001,2062,908.2955
RE1,PWRSOL001,ELC001,2063,916.1367
RE1,PWRSOL001,ELC001,2064,924.0488
RE1,PWRSOL001,ELC001,2065,932.0323
RE1,PWRSOL001,ELC001,2066,940.088
RE1,PWRSOL001,ELC001,2067,948.2166
RE1,PWRSOL001,ELC001,2068,956.4187
RE1,PWRSOL001,ELC001,2069,964.6949
RE1,PWRSOL001,ELC001,2070,973.0461
RE1,PWRSOL001S,ELC001,2023,1.5861
RE1,PWRSOL001S,ELC001,2024,100.0089
RE1,PWRSOL001S,ELC001,2025,212.0379
RE1,PWRSOL001S,ELC001,2026,219.1798
RE1,PWRSOL001S,ELC001,2027,226.3698
RE1,PWRSOL001S,ELC001,2028,238.7371
RE1,PWRSOL001S,ELC001,2029,255.5206
RE1,PWRSOL001S,ELC001,2030,281.1734
RE1,PWRSOL001S,ELC001,2031,298.3058
RE1,PWRSOL001S,ELC001,2032,318.817
RE1,PWRSOL001S,ELC001,2033,339.7026
RE1,PWRSOL001S,ELC001,2034,362.3346
RE1,PWRSOL001S,ELC001,2035,389.4288
RE1,PWRSOL001S,ELC001,2036,416.3239
RE1,PWRSOL001S,ELC001,2037,440.7791
RE1,PWRSOL001S,ELC001,2038,473.7865
RE1,PWRSOL001S,ELC001,2039,511.5359
RE1,PWRSOL001S,ELC001,2040,550.3568
RE1,PWRSOL001S,ELC001,2041,590.2123
RE1,PWRSOL001S,ELC001,2042,628.4289
RE1,PWRSOL001S,ELC001,2043,663.5462
RE1,PWRSOL001S,ELC001,2044,685.5858
RE1,PWRSOL001S,ELC001,2045,714.7104
RE1,PWRSOL001S,ELC001,2046,733.7277
RE1,PWRSOL001S,ELC001,2047,754.506
RE1,PWRSOL001S,ELC001,2048,777.4645
RE1,PWRSOL001S,ELC001,2049,801.1908
RE1,PWRSOL001S,ELC001,2050,819.4914
RE1,PWRSOL001S,ELC001,2051,826.5324
RE1,PWRSOL001S,ELC001,2052,833.6366
RE1,PWRSOL001S,ELC001,2053,840.8048
RE1,PWRSOL001S,ELC001,2054,848.0375
RE1,PWRSOL001S,ELC001,2055,855.3353
RE1,PWRSOL001S,ELC001,2056,862.6989
RE1,PWRSOL001S,ELC001,2057,870.1288
RE1,PWRSOL001S,ELC001,2058,877.6256
RE1,PWRSOL001S,ELC001,2059,885.1901
RE1,PWRSOL001S,ELC001,2060,892.8228
RE1,PWRSOL001S,ELC001,2061,900.5244
RE1,PWRSOL001S,ELC001,2062,908.2954
RE1,PWRSOL001S,ELC001,2063,916.1367
RE1,PWRSOL001S,ELC001,2064,924.0488
RE1,PWRSOL001S,ELC001,2065,932.0323
RE1,PWRSOL001S,ELC001,2066,940.088
RE1,PWRSOL001S,ELC001,2067,948.2166
RE1,PWRSOL001S,ELC001,2068,956.4186
RE1,PWRSOL001S,ELC001,2069,964.695
RE1,PWRSOL001S,ELC001,2070,973.0461
RE1,PWRSOL002,ELC003,2023,28.513
RE1,PWRSOL002,ELC003,2024,28.513
RE1,PWRSOL002,ELC003,2025,28.513
RE1,PWRSOL002,ELC003,2026,88.2636
RE1,PWRSOL002,ELC003,2027,115.1278
RE1,PWRSOL002,ELC003,2028,130.3323
RE1,PWRSOL002,ELC003,2029,130.3323
RE1,PWRSOL002,ELC003,2030,235.6289
RE1,PWRSOL002,ELC003,2031,239.6136
RE1,PWRSOL002,ELC003,2032,318.817
RE1,PWRSOL002,ELC003,2033,339.7026
RE1,PWRSOL002,ELC003,2034,362.3346
RE1,PWRSOL002,ELC003,2035,389.4288
RE1,PWRSOL002,ELC003,2036,416.3239
RE1,PWRSOL002,ELC003,2037,440.7791
RE1,PWRSOL002,ELC003,2038,473.7865
RE1,PWRSOL002,ELC003,2039,511.5359
RE1,PWRSOL002,ELC003,2040,520.8598
RE1,PWRSOL002,ELC003,2041,520.8598
RE1,PWRSOL002,ELC003,2042,520.8598
RE1,PWRSOL002,ELC003,2043,520.8598
RE1,PWRSOL002,ELC003,2044,520.8598
RE1,PWRSOL002,ELC003,2045,714.7104
RE1,PWRSOL002,ELC003,2046,714.7104
RE1,PWRSOL002,ELC003,2047,686.1974
RE1,PWRSOL002,ELC003,2048,777.4645
RE1,PWRSOL002,ELC003,2049,801.1908
RE1,PWRSOL002,ELC003,2050,819.4914
RE1,PWRSOL002,ELC003,2051,826.5324
RE1,PWRSOL002,ELC003,2052,833.6366
RE1,PWRSOL002,ELC003,2053,840.8048
RE1,PWRSOL002,ELC003,2054,848.0375
RE1,PWRSOL002,ELC003,2055,855.3353
RE1,PWRSOL002,ELC003,2056,862.6989
RE1,PWRSOL002,ELC003,2057,870.1288
RE1,PWRSOL002,ELC003,2058,877.6256
RE1,PWRSOL002,ELC003,2059,885.1901
RE1,PWRSOL002,ELC003,2060,892.8228
RE1,PWRSOL002,ELC003,2061,900.5244
RE1,PWRSOL002,ELC003,2062,908.2954
RE1,PWRSOL002,ELC003,2063,916.1367
RE1,PWRSOL002,ELC003,2064,924.0488
RE1,PWRSOL002,ELC003,2065,932.0323
RE1,PWRSOL002,ELC003,2066,940.088
RE1,PWRSOL002,ELC003,2067,948.2166
RE1,PWRSOL002,ELC003,2068,956.4186
RE1,PWRSOL002,ELC003,2069,964.695
RE1,PWRSOL002,ELC003,2070,973.0461
RE1,PWRTRN,ELC002,2015,668.4143
RE1,PWRTRN,ELC002,2016,706.2764
RE1,PWRTRN,ELC002,2017,739.1411
RE1,PWRTRN,ELC002,2018,772.1574
RE1,PWRTRN,ELC002,2019,804.5514
RE1,PWRTRN,ELC002,2020,836.9454
RE1,PWRTRN,ELC002,2021,891.5509
RE1,PWRTRN,ELC002,2022,989.8678
RE1,PWRTRN,ELC002,2023,987.6066
RE1,PWRTRN,ELC002,2024,1078.4568
RE1,PWRTRN,ELC002,2025,1189.3816
RE1,PWRTRN,ELC002,2026,1226.2374
RE1,PWRTRN,ELC002,2027,1299.7159
RE1,PWRTRN,ELC002,2028,1375.7834
RE1,PWRTRN,ELC002,2029,1471.6866
RE1,PWRTRN,ELC002,2030,1532.8535
RE1,PWRTRN,ELC002,2031,1651.5354
RE1,PWRTRN,ELC002,2032,1713.3079
RE1,PWRTRN,ELC002,2033,1835.9466
RE1,PWRTRN,ELC002,2034,1959.911
RE1,PWRTRN,ELC002,2035,2082.0926
RE1,PWRTRN,ELC002,2036,2199.384
RE1,PWRTRN,ELC002,2037,2320.7235
RE1,PWRTRN,ELC002,2038,2437.3802
RE1,PWRTRN,ELC002,2039,2550.301
RE1,PWRTRN,ELC002,2040,2676.3575
RE1,PWRTRN,ELC002,2041,2820.9899
RE1,PWRTRN,ELC002,2042,3013.4754
RE1,PWRTRN,ELC002,2043,3212.701
RE1,PWRTRN,ELC002,2044,3398.9046
RE1,PWRTRN,ELC002,2045,3571.869
RE1,PWRTRN,ELC002,2046,3736.8157
RE1,PWRTRN,ELC002,2047,3944.0444
RE1,PWRTRN,ELC002,2048,4135.1245
RE1,PWRTRN,ELC002,2049,4415.9311
RE1,PWRTRN,ELC002,2050,4744.8517
RE1,PWRTRN,ELC002,2051,4780.5257
RE1,PWRTRN,ELC002,2052,4816.5206
RE1,PWRTRN,ELC002,2053,4856.2287
RE1,PWRTRN,ELC002,2054,4896.5865
RE1,PWRTRN,ELC002,2055,4937.2941
RE1,PWRTRN,ELC002,2056,4978.3547
RE1,PWRTRN,ELC002,2057,5019.7713
RE1,PWRTRN,ELC002,2058,5061.5473
RE1,PWRTRN,ELC002,2059,5103.6859
RE1,PWRTRN,ELC002,2060,5146.1903
RE1,PWRTRN,ELC002,2061,5189.0639
RE1,PWRTRN,ELC002,2062,5232.3099
RE1,PWRTRN,ELC002,2063,5275.9317
RE1,PWRTRN,ELC002,2064,5319.9327
RE1,PWRTRN,ELC002,2065,5364.3163
RE1,PWRTRN,ELC002,2066,5409.0861
RE1,PWRTRN,ELC002,2067,5454.2453
RE1,PWRTRN,ELC002,2068,5499.7977
RE1,PWRTRN,ELC002,2069,5545.7466
RE1,PWRTRN,ELC002,2070,5592.0958
RE1,PWRTRNIMP,ELC001,2015,52.0
RE1,PWRTRNIMP,ELC001,2016,71.0
RE1,PWRTRNIMP,ELC001,2017,88.0
RE1,PWRTRNIMP,ELC001,2018,96.0
RE1,PWRTRNIMP,ELC001,2019,96.0
RE1,PWRTRNIMP,ELC001,2020,96.0
RE1,PWRTRNIMP,ELC001,2021,96.0
RE1,PWRTRNIMP,ELC001,2022,96.0
RE1,PWRTRNIMP,ELC001,2023,96.0
RE1,PWRTRNIMP,ELC001,2024,96.0
RE1,PWRTRNIMP,ELC001,2025,96.0
RE1,PWRTRNIMP,ELC001,2026,96.0
RE1,PWRTRNIMP,ELC001,2027,96.0
RE1,PWRTRNIMP,ELC001,2028,96.0
RE1,PWRTRNIMP,ELC001,2029,96.0
RE1,PWRTRNIMP,ELC001,2030,96.0
RE1,PWRTRNIMP,ELC001,2031,96.0
RE1,PWRTRNIMP,ELC001,2032,96.0
RE1,PWRTRNIMP,ELC001,2033,96.0
RE1,PWRTRNIMP,ELC001,2034,96.0
RE1,PWRTRNIMP,ELC001,2035,96.0
RE1,PWRTRNIMP,ELC001,2036,96.0
RE1,PWRTRNIMP,ELC001,2037,96.0
RE1,PWRTRNIMP,ELC001,2038,96.0
RE1,PWRTRNIMP,ELC001,2039,96.0
RE1,PWRTRNIMP,ELC001,2040,96.0
RE1,PWRTRNIMP,ELC001,2041,96.0
RE1,PWRTRNIMP,ELC001,2042,96.0
RE1,PWRTRNIMP,ELC001,2043,96.0
RE1,PWRTRNIMP,ELC001,2044,96.0
RE1,PWRTRNIMP,ELC001,2045,96.0
RE1,PWRTRNIMP,ELC001,2046,96.0
RE1,PWRTRNIMP,ELC001,2047,96.0
RE1,PWRTRNIMP,ELC001,2048,96.0
RE1,PWRTRNIMP,ELC001,2049,96.0
RE1,PWRTRNIMP,ELC001,2050,96.0
RE1,PWRTRNIMP,ELC001,2051,96.0
RE1,PWRTRNIMP,ELC001,2052,96.0
RE1,PWRTRNIMP,ELC001,2053,96.0
RE1,PWRTRNIMP,ELC001,2054,96.0
RE1,PWRTRNIMP,ELC001,2055,96.0
RE1,PWRTRNIMP,ELC001,2056,96.0
RE1,PWRTRNIMP,ELC001,2057,96.0
RE1,PWRTRNIMP,ELC001,2058,96.0
RE1,PWRTRNIMP,ELC001,2059,96.0
RE1,PWRTRNIMP,ELC001,2060,96.0
RE1,PWRTRNIMP,ELC001,2061,96.0
RE1,PWRTRNIMP,ELC001,2062,96.0
RE1,PWRTRNIMP,ELC001,2063,96.0
RE1,PWRTRNIMP,ELC001,2064,96.0
RE1,PWRTRNIMP,ELC001,2065,96.0
RE1,PWRTRNIMP,ELC001,2066,96.0
RE1,PWRTRNIMP,ELC001,2067,96.0
RE1,PWRTRNIMP,ELC001,2068,96.0
RE1,PWRTRNIMP,ELC001,2069,96.0
RE1,PWRTRNIMP,ELC001,2070,96.0
RE1,PWRWND001,ELC001,2015,1.0542
RE1,PWRWND001,ELC001,2016,1.0542
RE1,PWRWND001,ELC001,2017,1.0542
RE1,PWRWND001,ELC001,2018,1.0542
RE1,PWRWND001,ELC001,2019,1.0542
RE1,PWRWND001,ELC001,2020,1.0542
RE1,PWRWND001,ELC001,2021,1.0542
RE1,PWRWND001,ELC001,2022,1.0391
RE1,PWRWND001,ELC001,2023,1.0391
RE1,PWRWND001,ELC001,2024,1.0391
RE1,PWRWND001,ELC001,2025,1.0391
RE1,PWRWND001,ELC001,2026,33.2276
RE1,PWRWND001,ELC001,2027,112.3451
RE1,PWRWND001,ELC001,2028,133.8303
RE1,PWRWND001,ELC001,2029,132.7912
RE1,PWRWND001,ELC001,2030,135.4089
RE1,PWRWND001,ELC001,2031,248.3703
RE1,PWRWND001,ELC001,2032,285.0771
RE1,PWRWND001,ELC001,2033,339.7026
RE1,PWRWND001,ELC001,2034,362.3346
RE1,PWRWND001,ELC001,2035,389.4288
RE1,PWRWND001,ELC001,2036,416.324
RE1,PWRWND001,ELC001,2037,440.7791
RE1,PWRWND001,ELC001,2038,449.1215
RE1,PWRWND001,ELC001,2039,449.1215
RE1,PWRWND001,ELC001,2040,550.3568
RE1,PWRWND001,ELC001,2041,590.2123
RE1,PWRWND001,ELC001,2042,628.4289
RE1,PWRWND001,ELC001,2043,663.5462
RE1,PWRWND001,ELC001,2044,685.5858
RE1,PWRWND001,ELC001,2045,714.7104
RE1,PWRWND001,ELC001,2046,733.7277
RE1,PWRWND001,ELC001,2047,754.506
RE1,PWRWND001,ELC001,2048,777.4644
RE1,PWRWND001,ELC001,2049,801.1907
RE1,PWRWND001,ELC001,2050,819.4914
RE1,PWRWND001,ELC001,2051,826.5324
RE1,PWRWND001,ELC001,2052,833.6366
RE1,PWRWND001,ELC001,2053,840.8048
RE1,PWRWND001,ELC001,2054,848.0375
RE1,PWRWND001,ELC001,2055,855.3353
RE1,PWRWND001,ELC001,2056,862.6989
RE1,PWRWND001,ELC001,2057,870.1288
RE1,PWRWND001,ELC001,2058,877.6256
RE1,PWRWND001,ELC001,2059,885.1901
RE1,PWRWND001,ELC001,2060,892.8228
RE1,PWRWND001,ELC001,2061,900.5244
RE1,PWRWND001,ELC001,2062,908.2954
RE1,PWRWND001,ELC001,2063,916.1367
RE1,PWRWND001,ELC001,2064,924.0487
RE1,PWRWND001,ELC001,2065,932.0323
RE1,PWRWND001,ELC001,2066,940.088
RE1,PWRWND001,ELC001,2067,948.2166
RE1,PWRWND001,ELC001,2068,956.4187
RE1,PWRWND001,ELC001,2069,964.695
RE1,PWRWND001,ELC001,2070,973.0461
RE1,PWRWND001S,ELC001,2033,47.8421
RE1,PWRWND001S,ELC001,2034,122.1776
RE1,PWRWND001S,ELC001,2035,185.3708
RE1,PWRWND001S,ELC001,2036,249.1778
RE1,PWRWND001S,ELC001,2037,328.0422
RE1,PWRWND001S,ELC001,2038,397.091
RE1,PWRWND001S,ELC001,2039,459.5762
RE1,PWRWND001S,ELC001,2040,459.5762
RE1,PWRWND001S,ELC001,2041,488.1439
RE1,PWRWND001S,ELC001,2042,581.224
RE1,PWRWND001S,ELC001,2043,692.9381
RE1,PWRWND001S,ELC001,2044,845.962
RE1,PWRWND001S,ELC001,2045,897.9336
RE1,PWRWND001S,ELC001,2046,1053.7861
RE1,PWRWND001S,ELC001,2047,1244.179
RE1,PWRWND001S,ELC001,2048,1295.774
RE1,PWRWND001S,ELC001,2049,1335.3179
RE1,PWRWND001S,ELC001,2050,1365.819
RE1,PWRWND001S,ELC001,2051,1377.5539
RE1,PWRWND001S,ELC001,2052,1389.3943
RE1,PWRWND001S,ELC001,2053,1401.3413
RE1,PWRWND001S,ELC001,2054,1413.3958
RE1,PWRWND001S,ELC001,2055,1425.5588
RE1,PWRWND001S,ELC001,2056,1437.8314
RE1,PWRWND001S,ELC001,2057,1450.2146
RE1,PWRWND001S,ELC001,2058,1462.7094
RE1,PWRWND001S,ELC001,2059,1475.3168
RE1,PWRWND001S,ELC001,2060,1488.038
RE1,PWRWND001S,ELC001,2061,1500.8739
RE1,PWRWND001S,ELC001,2062,1513.8257
RE1,PWRWND001S,ELC001,2063,1526.8944
RE1,PWRWND001S,ELC001,2064,1540.0812
RE1,PWRWND001S,ELC001,2065,1553.3871
RE1,PWRWND001S,ELC001,2066,1566.8134
RE1,PWRWND001S,ELC001,2067,1580.361
RE1,PWRWND001S,ELC001,2068,1594.0311
RE1,PWRWND001S,ELC001,2069,1607.825
RE1,PWRWND001S,ELC001,2070,1621.7436
RE1,PWRWND002,ELC001,2028,66.5059
RE1,PWRWND002,ELC001,2029,170.347
RE1,PWRWND002,ELC001,2030,187.4489
RE1,PWRWND002,ELC001,2031,198.8706
RE1,PWRWND002,ELC001,2032,212.5446
RE1,PWRWND002,ELC001,2033,226.4684
RE1,PWRWND002,ELC001,2034,241.5564
RE1,PWRWND002,ELC001,2035,259.6192
RE1,PWRWND002,ELC001,2036,277.5493
RE1,PWRWND002,ELC001,2037,293.8527
RE1,PWRWND002,ELC001,2038,315.8577
RE1,PWRWND002,ELC001,2039,341.0239
RE1,PWRWND002,ELC001,2040,341.0239
RE1,PWRWND002,ELC001,2041,393.4749
RE1,PWRWND002,ELC001,2042,418.9526
RE1,PWRWND002,ELC001,2043,442.3641
RE1,PWRWND002,ELC001,2044,457.0572
RE1,PWRWND002,ELC001,2045,476.4736
RE1,PWRWND002,ELC001,2046,489.1518
RE1,PWRWND002,ELC001,2047,503.004
RE1,PWRWND002,ELC001,2048,518.3096
RE1,PWRWND002,ELC001,2049,534.1272
RE1,PWRWND002,ELC001,2050,546.3277
RE1,PWRWND002,ELC001,2051,551.0216
RE1,PWRWND002,ELC001,2052,555.7577
RE1,PWRWND002,ELC001,2053,560.5365
RE1,PWRWND002,ELC001,2054,565.3583
RE1,PWRWND002,ELC001,2055,570.2235
RE1,PWRWND002,ELC001,2056,575.1326
RE1,PWRWND002,ELC001,2057,580.0858
RE1,PWRWND002,ELC001,2058,585.0838
RE1,PWRWND002,ELC001,2059,590.1267
RE1,PWRWND002,ELC001,2060,595.2152
RE1,PWRWND002,ELC001,2061,600.3496
RE1,PWRWND002,ELC001,2062,605.5303
RE1,PWRWND002,ELC001,2063,610.7578
RE1,PWRWND002,ELC001,2064,616.0325
RE1,PWRWND002,ELC001,2065,621.3549
RE1,PWRWND002,ELC001,2066,626.7253
RE1,PWRWND002,ELC001,2067,632.1444
RE1,PWRWND002,ELC001,2068,637.6124
RE1,PWRWND002,ELC001,2069,643.1299
RE1,PWRWND002,ELC001,2070,648.6974
RE1,RESENEFFDP,RESELC,2021,18.752
RE1,RESENEFFDP,RESELC,2022,37.5038
RE1,RESENEFFDP,RESELC,2023,56.2558
RE1,RESENEFFDP,RESELC,2024,75.0078
RE1,RESENEFFDP,RESELC,2025,93.7598
RE1,RESENEFFDP,RESELC,2026,112.5116
RE1,RESENEFFDP,RESELC,2027,131.2636
RE1,RESENEFFDP,RESELC,2028,150.0156
RE1,RESENEFFDP,RESELC,2029,168.7674
RE1,RESENEFFDP,RESELC,2030,187.5194
RE1,RESENEFFDP,RESELC,2031,187.5194
RE1,RESENEFFDP,RESELC,2032,187.5194
RE1,RESENEFFDP,RESELC,2033,187.5194
RE1,RESENEFFDP,RESELC,2034,187.5194
RE1,RESENEFFDP,RESELC,2035,187.5194
RE1,RESENEFFDP,RESELC,2036,187.5194
RE1,RESENEFFDP,RESELC,2037,187.5194
RE1,RESENEFFDP,RESELC,2038,187.5194
RE1,RESENEFFDP,RESELC,2039,187.5194
RE1,RESENEFFDP,RESELC,2040,206.2714
RE1,RESENEFFDP,RESELC,2041,225.0232
RE1,RESENEFFDP,RESELC,2042,243.7752
RE1,RESENEFFDP,RESELC,2043,262.5272
RE1,RESENEFFDP,RESELC,2044,281.2792
RE1,RESENEFFDP,RESELC,2045,300.031
RE1,RESENEFFDP,RESELC,2046,318.783
RE1,RESENEFFDP,RESELC,2047,337.535
RE1,RESENEFFDP,RESELC,2048,355.484
RE1,RESENEFFDP,RESELC,2049,371.4579
RE1,RESENEFFDP,RESELC,2050,372.4417
RE1,RESENEFFDP,RESELC,2051,394.3256
RE1,RESENEFFDP,RESELC,2052,398.7412
RE1,RESENEFFDP,RESELC,2053,404.5167
RE1,RESENEFFDP,RESELC,2054,409.029
RE1,RESENEFFDP,RESELC,2055,413.5917
RE1,RESENEFFDP,RESELC,2056,418.2053
RE1,RESENEFFDP,RESELC,2057,422.8703
RE1,RESENEFFDP,RESELC,2058,427.5873
RE1,RESENEFFDP,RESELC,2059,432.357
RE1,RESENEFFDP,RESELC,2060,437.1799
RE1,RESENEFFDP,RESELC,2061,442.0566
RE1,RESENEFFDP,RESELC,2062,446.9876
RE1,RESENEFFDP,RESELC,2063,451.9737
RE1,RESENEFFDP,RESELC,2064,457.0154
RE1,RESENEFFDP,RESELC,2065,462.1133
RE1,RESENEFFDP,RESELC,2066,467.2681
RE1,RESENEFFDP,RESELC,2067,472.4804
RE1,RESENEFFDP,RESELC,2068,477.7509
RE1,RESENEFFDP,RESELC,2069,483.0801
RE1,RESENEFFDP,RESELC,2070,488.4688
RE1,RESENEFFGD,RESELC,2021,150.9614
RE1,RESENEFFGD,RESELC,2022,150.9614
